course_name,current_round,date_end,date_start,event_id,event_name,last_updated,multi_course,tour_x,tz_offset,am,country,dg_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,tour_rank,r1_course,r2_course,r3_teetime,r3_course,r4_teetime,r4_course,Birthday,c_exp,player_age,std_dev,skill_est,ema_8_great_shots,max_skill,sma_50_max_skill,tour_y,Date,age_squared,adj_skill_est,delta_adj_skill_est,delta_sg_putt,delta_sg_ott,dsle,consecutive_weeks_played,sample,relative_consecutive_weeks,relative_dsle,course_adjustment,putt_adj,app_adj,dd_adj,acc_adj,arg_adj,course_history_raw,comp_adj_skill_est,comp_max_skill,comp_ema_sg_adj,comp_putt,comp_ott,comp_max_skill_50,comp_6m_sg,comp_sma20_sg,pred_step2,comp_sma50_sg,comp_sma6m_sg,majors_history_raw,links_adj,comp_age,comp_relative_dsle,comp_c_exp,comp_c_adj,comp_c_hist,comp_major,comp_links,pred,r1_teetime,r2_teetime
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,SWE,23950,5,15,"aberg, ludvig",52955,2359,6,0.0,0.0,0.0,0.0,0.0,0.0,1999-10-31,1.5,26,2.9143571467396785,1.8933426936197493,0.7013888888888888,1.94196489416066,1.7412,pga,2026-05-25,676,1.8933426936197493,0.06,-0.09,0.12,1,2,45.0,0.6388888888888888,-6.305555555555555,0.2018095575104456,-0.0016222555935435,0.0331230043746828,0.0117768896032896,0.0112682854399612,0.1472636336860554,6.9856680388458114,1.0154419777071628,,0.1521572615193892,-0.0061929597559747,0.1191699028945004,0.3497252292269651,0.1644317251968365,,1.7912466764823145,-0.0404347461164039,-0.0189598572869296,10.1593894103051,0.0120762253625178,0.055908143096768,0.0819722222222222,0.0096,0.1059500176929839,0.034928340194229,0.0,0.0,2.023697256591749,2026-06-04 13:25,2026-06-05 10:10
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,17606,58,42,"berger, daniel",40026,471,42,0.0,0.0,0.0,0.0,0.0,0.0,1993-04-07,1.5,33,2.86005015198985,0.6116470103981274,-0.2986111111111111,1.7234642606912147,1.5714,pga,2026-05-17,1089,0.6116470103981274,-0.0299999999999999,0.02,0.0,15,0,49.0,-1.3611111111111112,7.694444444444445,-0.1122015908741187,0.000105242399227,0.0275030764130461,-0.0026692908749193,0.0106175132578924,-0.147758132069365,-5.025883741516489,0.3243578212497064,,0.0902610976046692,-0.0071225905651342,-0.0193438647774618,0.3156203912286084,0.0589525680613396,,0.7377324365799107,-0.0129279073361195,-0.0052228367734669,-17.527414692266138,0.0477685197976146,-0.0068422421122303,-0.1000277777777777,0.0096,-0.0589058352089123,-0.0251294187075824,-0.0,0.0,0.5632694048856381,2026-06-04 07:55,2026-06-05 11:05
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,26096,34,26,"bhatia, akshay",56630,794,10,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-31,3.5,24,3.035983963506175,0.9836290214398172,-0.5486111111111112,1.4612419125796994,1.0296,pga,2026-05-25,576,0.9836290214398172,-0.3399999999999999,-0.3600000000000001,-0.02,1,2,52.0,0.6388888888888888,-6.305555555555555,-0.0788695771715495,-0.003167762055248,0.022886969618544,-0.0015471780756664,-0.1252175893762854,0.0281759827171063,3.2156431907985525,0.5638159353857276,,0.0407953230668172,-0.027295250632443,-0.1006940906224041,0.2068384108993388,0.1068251659725832,,0.8238890806067931,-0.0258106163160759,-0.0109348164205934,-8.065672312333184,-0.0240378118312049,0.0703490192738428,0.0819722222222222,0.0224,-0.0414065280150634,0.0160782159539927,-0.0,-0.0,0.9029329907679444,2026-06-04 09:40,2026-06-05 12:55
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,13872,43,37,"bradley, keegan",33141,633,84,0.0,0.0,0.0,0.0,0.0,0.0,1986-06-07,23.5,40,2.9230741310966657,0.9429385157023634,-0.6736111111111112,1.4832308145433144,1.2553999999999998,pga,2026-05-25,1600,0.9429385157023634,-0.0799999999999999,0.04,-0.08,1,2,49.0,0.6388888888888888,-6.305555555555555,0.0871654617181857,-0.0013350809371641,0.0050580141520331,0.0036696602531796,-0.0295852777148685,0.1093581459650056,-16.243051284542997,0.5172542554591626,,0.0328353953458043,-0.0174972465050666,-0.0012335482970984,0.2521508458370847,0.1018380484719074,,0.7572358741197968,-0.0166818489374979,-0.0051379695688891,12.954234131118008,-0.1947620068614436,-0.10629205768561,0.0819722222222222,0.1504,0.0457618674020475,-0.0812152564227149,0.0,-0.0,0.9541547073213515,2026-06-04 08:55,2026-06-05 12:10
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,29433,49,24,"bridgeman, jacob",60004,494,8,0.0,0.0,0.0,0.0,0.0,0.0,1999-12-06,-2.5,26,3.066382078513468,0.7350569671864009,-0.5486111111111112,1.3061276476055252,0.9018,pga,2026-05-15,676,0.7350569671864009,-0.0899999999999999,-0.35,0.12,17,0,51.0,-1.3611111111111112,9.694444444444445,0.0258438053158616,-0.0031774144216489,0.0091478930611572,-0.0017725196329516,-0.0039490914843006,0.0255949377936056,1.7798451322748194,0.4184749962308545,,-0.0524147195135219,0.0009875647561485,-0.0074835263357303,0.1782771154731531,0.0900579910308827,,0.6444911098355387,-0.0287615672923399,-0.0120097575607302,-13.764499435617749,0.0,0.0573630130468222,-0.1260277777777777,-0.016,0.0135679977908273,0.008899225661374,-0.0,0.0,0.5249305555099624,2026-06-04 12:30,2026-06-05 09:20
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,19483,14,34,"burns, sam",47504,845,34,0.0,0.0,0.0,0.0,0.0,0.0,1996-07-23,13.5,29,3.012590538900444,1.2147708349974211,-0.5486111111111112,1.795282189499898,1.426,pga,2026-05-17,841,1.2147708349974211,-0.07,-0.2299999999999999,-0.06,15,0,47.0,-1.3611111111111112,7.694444444444445,-0.1345122784079662,-0.0039458574919095,0.0087348123726058,0.0080018711451229,-0.0788575087436128,-0.0684455956901725,-0.8814216943184066,0.6583235945857395,,0.1062252238243464,-0.0313037422326189,0.0295229225772221,0.2864163662288377,0.1315911350723066,,1.1702069962394668,-0.0274657300705383,-0.0118688833653863,-7.075388535143548,-0.2006456323303812,0.028766109619558,-0.1000277777777777,0.0864,-0.0706189461641822,-0.004407108471592,-0.0,-0.0,1.0815531638259148,2026-06-04 09:40,2026-06-05 12:55
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,18628,355,118,"campbell, brian",46443,206,150,0.0,0.0,0.0,0.0,0.0,0.0,1993-05-23,-5.5,33,3.2,-0.8138997089057636,-0.4236111111111111,0.4943252169258131,0.1624,pga,2026-05-25,1089,-0.8138997089057636,-0.33,0.26,-0.27,3,1,45.0,-0.3611111111111111,-4.305555555555555,0.0572735461241658,-0.0014683384662572,-0.0196636104369882,-0.0241880554571933,0.1127436828400497,-0.010150132355445,-4.440968619892437,-0.3609333879805656,0.0123727749182739,-0.248826203894882,-0.0050255036393234,-0.1196490552335221,,,-0.1216997793080835,-0.8786109424204371,0.0271958188012201,-0.0590811249327226,3.4035858695586043,-0.0520211265148423,-0.0029644811508316,0.0503749999999999,-0.03025,0.0272049344089787,-0.0444096861989243,0.0,-0.0,-0.8756906942103828,2026-06-04 07:45,2026-06-05 10:55
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,15466,11,33,"cantlay, patrick",35450,1788,39,0.0,0.0,0.0,0.0,0.0,0.0,1992-03-17,27.5,34,2.593974185739336,1.5609617790457726,-0.0486111111111111,2.3172273302816206,2.098846153846154,pga,2026-05-17,1156,1.5609617790457726,-0.02,0.29,-0.06,15,0,41.0,-1.3611111111111112,7.694444444444445,0.1515622626166779,-0.0006081306451251,0.0275152354002541,0.0030589016814518,-0.0174442806103154,0.1390405367904126,18.2694450815558,0.8493936118601833,,0.1324325814660825,-0.0043089119644594,0.0541116519660505,0.4177340522319332,0.1467783351797041,,1.530747004302796,-0.0312887515353019,-0.0136749096110297,-20.57464266518716,-0.0939691033956569,-0.0204306552903663,-0.1000277777777777,0.176,0.0795701878737559,0.091347225407779,-0.0,-0.0,1.7776366398065528,2026-06-04 13:05,2026-06-05 09:50
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,14502,64,65,"cauley, bud",34021,506,60,0.0,0.0,0.0,0.0,0.0,0.0,1990-03-16,11.5,36,2.525313030370798,0.6288602113455454,-0.6736111111111112,0.8472122133869852,0.6165999999999999,pga,2026-05-17,1296,0.6288602113455454,-0.0699999999999999,0.16,-0.1,15,0,50.0,-1.3611111111111112,7.694444444444445,0.1138490480295165,0.0011209173819588,0.0192972858015754,-0.0043298855199678,0.0094593351510205,0.0883013952149296,6.383133099890024,0.3387684386922163,,0.0828967283503283,0.0032822268626636,0.0621799715685535,0.1238459547101692,0.0407739092064563,,0.5896214459941387,-0.0103564468440672,-0.0044304985979699,-4.067428712510121,-0.0074565464167618,-0.0473388379542117,-0.1000277777777777,0.0736,0.0597707502154961,0.0319156654994501,-0.0,-0.0,0.6548800839313073,2026-06-04 10:45,2026-06-05 13:55
Muirfield Village Golf Club,1,2026-06-07,2026-06-04,23,the Memorial Tournament presented by Workday,2026-06-02 17:51:09 UTC,no,pga,-14400,0,USA,23604,38,45,"clark, wyndham",51766,588,37,0.0,0.0,0.0,0.0,0.0,0.0,1993-12-09,11.5,32,2.7961114029626533,0.7327067975718703,0.8263888888888888,1.5676166184535467,1.1928,pga,2026-05-24,1024,0.7327067975718703,0.58,0.41,0.12,8,0,47.0,-1.3611111111111112,0.6944444444444446,0.1306586821294549,0.0004628798598531,0.0123859678160596,0.0071632544027114,-0.0222006567087887,0.1328472367596194,-8.954601324347099,0.344507583180279,,0.2314265123922027,-0.0187183388207277,0.0258953768442734,0.2395774485538272,0.0566217071112584,,0.8598088012612911,-0.0138511292923416,-0.0070077900893738,-10.018890759856088,0.0388202170541646,0.0013574313818934,-0.0090277777777777,0.0736,0.0685958081179638,-0.0447730066217354,-0.0,0.0,0.9482038249797418,2026-06-04 09:50,2026-06-05 13:05
