course_name,current_round,date_end,date_start,event_id,event_name,last_updated,multi_course,tour,tz_offset,am,country,dg_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,tour_rank,r1_course,r2_course,r3_teetime,r3_course,r4_teetime,r4_course,Birthday,c_exp,player_age,std_dev,skill_est,ema_8_great_shots,max_skill,sma_50_max_skill,tour_history,Date,age_squared,adj_skill_est,delta_adj_skill_est,delta_sg_putt,delta_sg_ott,dsle,consecutive_weeks_played,sample,relative_consecutive_weeks,relative_dsle,course_history_raw,course_history_weighted_rounds,course_history_rounds,course_history_events,course_history_sg_ott_raw,course_history_sg_ott_weighted_rounds,course_history_sg_ott_rounds,course_history_sg_app_raw,course_history_sg_app_weighted_rounds,course_history_sg_app_rounds,course_history_sg_arg_raw,course_history_sg_arg_weighted_rounds,course_history_sg_arg_rounds,course_history_sg_putt_raw,course_history_sg_putt_weighted_rounds,course_history_sg_putt_rounds,course_history_sg_ott_adjustment,course_history_sg_app_adjustment,course_history_sg_arg_adjustment,course_history_sg_putt_adjustment,course_history_as_of,course_adjustment,putt_adj,app_adj,dd_adj,acc_adj,arg_adj,comp_adj_skill_est,comp_max_skill,comp_ema_sg_adj,comp_putt,comp_ott,comp_max_skill_50,comp_6m_sg,comp_sma20_sg,pred_step2,comp_sma50_sg,comp_sma6m_sg,prior_rounds,neutral_skill_est,skill_source,tour_low_data_prior,tour_low_data_prior_n,cold_start_skill,observed_low_data_mean,low_data_weight,majors_history_raw,links_adj,comp_age,comp_skill_v2_delta,skill_model_source,uses_neutral_skill,comp_relative_dsle,comp_c_exp,comp_c_adj,comp_c_hist,comp_major,comp_links,pred,r1_teetime,r2_teetime
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,SWE,23950,11,16,"aberg, ludvig",52955,391,10,0.0,0.0,0.0,0.0,0.0,0.0,1999-10-31,1.5,26,2.707330121377281,1.4325728434706886,0.5416666666666665,1.998372722203306,1.7976,pga,2026-07-19,676,1.4325728434706886,-0.02,-0.1,-0.1899999999999999,21,0,59.0,-2.072463768115942,13.81159420289855,1.7972789431898906,5.507631530793509,8.0,1.0,2.3504310586759933,5.507631530793509,8.0,-2.5060340026756087,5.507631530793509,8.0,-0.2627125728827968,5.507631530793509,8.0,0.8147585300636525,5.507631530793509,8.0,0.0587607764668998,-0.0,-0.0,0.0,2026-08-13,-0.053054863068894,0.0019516025010795,0.0024315993115507,-0.0531737315274058,-0.0097738890441647,0.0055095556900462,0.7027803589479166,,0.1286078378564623,-0.0012699518070943,0.0971097720674392,0.2472756939457144,0.3623889220029084,,1.3673036857839158,-0.1442399933058359,-0.063753977942069,304,1.1485653376766376,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.0031340686842087,1.0,17.543227215738867,0.0194951404427576,0.0384050240184744,0.0,weekly_pga_core,False,-0.1259793090011095,0.0124287810314368,-0.0325283446472805,0.0089863947159494,0.0,0.0,1.230211207882912,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,26096,35,33,"bhatia, akshay",56630,410,14,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-31,1.5,24,2.797985152480262,1.11069160480688,-0.3333333333333335,1.518922812023853,1.2156,pga,2026-07-31,576,1.11069160480688,0.0599999999999999,0.08,-0.3199999999999999,9,0,53.0,-2.072463768115942,1.8115942028985508,8.283158715029485,5.507631530793509,8.0,1.0,1.7209307093745263,5.507631530793509,8.0,2.1287305594562977,5.507631530793509,8.0,2.459204125842342,5.507631530793509,8.0,2.3621097357066,5.507631530793509,8.0,0.0430232677343631,0.0,0.0,0.0,2026-08-13,-0.029916876163572,0.0054875345787836,0.0016037660454874,0.0131401326308072,-0.0610067742351879,0.0108584648165375,0.5627955362800666,,0.0443173619657525,-0.0160672254434403,-0.0651889931170632,0.1672164739432635,0.2575243944060708,,0.8583653845806595,-0.0885886868406538,-0.0561967850274973,464,0.5384943176600676,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.8232446395338142,1.0,-7.080382543199211,0.0001018756085328,0.0525533084141607,0.0,weekly_pga_core,False,-0.0165240436780049,0.0124287810314368,-0.0183422668974757,0.0414157935751474,-0.0,0.0,0.8773436486117631,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,29197,43,35,"brennan, michael",61522,768,47,0.0,0.0,0.0,0.0,0.0,0.0,2002-06-01,-6.5,24,2.726732051431929,0.6828417124735334,2.0416666666666665,0.6828417124735334,0.4404,pga,2026-08-05,576,0.6828417124735334,0.2299999999999999,0.4599999999999999,-0.41,0,7,67.0,4.0,-7.188405797101449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-13,-0.1182573300130732,-0.0001303082901497,0.0015512479371597,-0.0730973997718977,-0.0313419019475044,-0.0152389679406808,0.367329241155758,,0.2443088892519019,-0.0166432546189464,0.0897704211474434,0.0597555415276025,0.0849292729086824,,0.7978484726186152,-0.0630554843838289,-0.0216690408407094,99,0.774638993339205,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.6462113595787826,1.0,-1.267776928192875,-0.015406314431285,0.0531228864707117,0.0,weekly_pga_core,False,0.0655674053143235,-0.0538580511362264,-0.0725044786702646,0.0,-0.0,-0.0,0.7370533481264477,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,29433,36,31,"bridgeman, jacob",60004,197,13,0.0,0.0,0.0,0.0,0.0,0.0,1999-12-06,-2.5,26,2.9415921075694,0.9617172845631144,0.7916666666666665,1.377564016697289,1.0228,pga,2026-08-02,676,0.9617172845631144,0.18,0.0399999999999999,-0.15,7,2,67.0,-0.0724637681159419,-0.1884057971014492,4.122108019465677,3.08692817650937,4.0,1.0,1.0510028136731482,3.08692817650937,4.0,-0.60635212777047,3.08692817650937,4.0,1.9775891359601627,3.08692817650937,4.0,2.148710391184274,3.08692817650937,4.0,0.0262750703418287,-0.0,0.0,0.0,2026-08-13,0.0365729767282447,0.0033041034243386,0.0011843075185707,0.0203139385923737,0.0150833804605692,-0.0033127532676075,0.4688497592586568,,0.1123168043154704,-0.0160071555267465,0.0327949742244428,0.1406951378324859,0.2258442923538092,,0.905922904033948,-0.0514226666505918,-0.0469673443854607,385,0.4903838662356963,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.0295411651754072,1.0,-7.6199990720872,-0.0735748293680846,0.0398191026118816,0.0,weekly_pga_core,False,0.0017185005425125,-0.0207146350523947,0.0224231733526197,0.0206105400973283,-0.0,-0.0,0.929960482974014,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,19483,5,11,"burns, sam",47504,602,8,0.0,0.0,0.0,0.0,0.0,0.0,1996-07-23,13.5,30,2.957917044939661,1.8153489159084533,0.7916666666666665,1.9233001872448348,1.5416,pga,2026-07-19,900,1.8153489159084533,0.1100000000000001,-0.04,0.1699999999999999,21,0,57.0,-2.072463768115942,13.81159420289855,10.021468319221714,10.091181803499206,20.0,2.0,-4.539695923367449,10.091181803499206,20.0,6.255863096660023,10.091181803499206,20.0,0.3940632260348115,10.091181803499206,20.0,6.3943256165246165,10.091181803499206,20.0,-0.1,0.0,0.0,0.0,2026-08-13,-0.0040591765648473,0.0062857966801789,0.002294512627518,-0.0197259461593253,0.0016957381401789,0.0053907221466019,0.8886001027191734,,0.2418571502474011,-0.0210513915876733,0.101191152383247,0.2120606418484164,0.3276046450218264,,1.5585194799479616,-0.1387184489091202,-0.0653260492460977,714,1.4481412557688709,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,2.7843514685933464,1.0,0.7229925711984357,-0.2416901356381649,0.0123016774707884,0.0,weekly_pga_core,False,-0.1259793090011095,0.1118590292829318,-0.0024887123752267,0.0501073415961085,0.0,-0.0,1.5920178294506655,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,15466,12,41,"cantlay, patrick",35450,368,42,0.0,0.0,0.0,0.0,0.0,0.0,1992-03-17,21.5,34,2.7523655954951045,1.4937605586201674,0.6666666666666665,2.364595157537445,2.1552,pga,2026-08-02,1156,1.4937605586201674,0.25,0.0799999999999999,0.0499999999999999,7,2,55.0,-0.0724637681159419,-0.1884057971014492,4.472849733731769,11.04144410433386,24.0,2.0,1.4628999967770189,11.04144410433386,24.0,1.6269809918485447,11.04144410433386,24.0,-1.399672601496092,11.04144410433386,24.0,0.1700835350375393,11.04144410433386,24.0,0.0365724999194254,0.0,-0.0,0.0,2026-08-13,0.0259079880649981,0.0018229727265649,0.0024091597921106,-0.0094067447666618,0.0171180826762861,0.0139645176366982,0.7261352983036911,,0.1377049378855017,-0.0106124362859795,0.0513145026777852,0.2964667198441275,0.338806711643185,,1.3381569619255262,-0.1081059922456472,-0.0592723468632129,662,1.053765168896318,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.5622182621866183,1.0,-29.022241364921573,-0.121817875754563,-0.0342804330339246,0.0,weekly_pga_core,False,0.0017185005425125,0.178145861450595,0.0158843867677417,0.0223642486686588,-0.0,-0.0,1.5562699593550342,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,27819,92,96,"castillo, ricky",59440,84,68,0.0,0.0,0.0,0.0,0.0,0.0,2001-02-01,-6.5,25,2.3,0.424964086030869,-0.4583333333333335,0.7628211499358276,0.412,pga,2026-08-05,625,0.424964086030869,0.24,0.1,0.08,0,4,59.0,1.927536231884058,-7.188405797101449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-13,-0.0128359632704725,0.0011792044065724,-0.0007012411523846,-0.0141306196147734,-0.0074257013272992,0.0082423944174123,0.2081589266810336,-0.0152372697173758,0.0929247751874853,-0.0076746239118106,0.0305797082071065,,,0.0920020616834793,0.4240247658958411,-7.034010928034976e-05,0.0081498552969148,286,0.104628847226391,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.6362957069355921,1.0,-2.296779939854895,0.0,0.0151916725782882,0.0,weekly_pga_core,False,0.0814025096125031,-0.0233284203830225,-0.0043880846252165,0.0,-0.0,0.0,0.4777107705001051,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,14502,55,43,"cauley, bud",34021,148,34,0.0,0.0,0.0,0.0,0.0,0.0,1990-03-16,-2.5,36,2.747394250950218,0.6425408357006105,0.1666666666666665,1.0758878541896344,0.7264,pga,2026-08-05,1296,0.6425408357006105,0.09,0.33,-0.21,0,2,65.0,-0.0724637681159419,-7.188405797101449,4.503667994486858,3.08692817650937,4.0,1.0,-0.5740316532561802,3.08692817650937,4.0,4.325796892874807,3.08692817650937,4.0,-0.2775362228888414,3.08692817650937,4.0,2.8741087139190733,3.08692817650937,4.0,-0.0143507913314045,0.0,-0.0,0.0,2026-08-13,0.0398879399919155,0.0002796902231432,0.0012832927623411,0.0047254512071755,0.016335943516491,0.0172635622827645,0.351411027082621,,0.0207143666895801,0.001311716017262,0.0385653468387996,0.1008581101474175,0.1464837303731829,,0.5095985469616475,-0.0623042311239983,-0.0278955299619273,474,0.3913185774149911,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.6857295435036639,1.0,-3.952783717614651,-0.1444912060072103,-0.05954598910129,0.0,weekly_pga_core,False,0.0655674053143235,-0.0207146350523947,0.0244556028283821,0.0225183399724342,-0.0,-0.0,0.6014252600243927,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,23604,16,8,"clark, wyndham",51766,215,4,0.0,0.0,0.0,0.0,0.0,0.0,1993-12-09,9.5,32,3.017534535070392,1.4112817999011502,-0.0833333333333334,1.6417916359104603,1.2941999999999998,pga,2026-07-31,1024,1.4112817999011502,-0.82,-0.4,-0.06,9,0,55.0,-2.072463768115942,1.8115942028985508,-3.263088370924546,8.901311936381132,16.0,1.0,-0.3416773563029662,8.901311936381132,16.0,-8.308944296392484,8.901311936381132,16.0,-0.0768430209059907,8.901311936381132,16.0,1.2996655479932675,8.901311936381132,16.0,-0.0085419339075741,-0.0,-0.0,0.0,2026-08-13,-0.0954273586048752,0.0064509877867869,0.0015408449501165,-0.0363737671074617,-0.0927986186653535,0.0257531944310365,0.7453537058877455,,0.0048256950621479,-0.0289698432190183,0.0323141620769663,0.178028595407512,0.225777310545288,,0.9726568550176388,-0.1194149065837607,-0.0515298388356095,731,0.7662821174533339,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.7285767016550284,1.0,-11.178425875788909,0.110772208396253,-0.0137280253236323,0.0,weekly_pga_core,False,-0.0165240436780049,0.0787156131991001,-0.0585072475910118,-0.0163154418546227,-0.0,0.0,0.9600257350930994,2026-08-10 10:00,2026-08-10 10:00
TPC Southwind,1,2026-08-16,2026-08-13,27,FedEx St. Jude Championship,2026-08-10 17:40:44 UTC,no,pga,-18000,0,USA,21756,62,75,"cole, eric",47591,124,45,0.0,0.0,0.0,0.0,0.0,0.0,1988-06-12,1.5,38,3.2,0.3753411915114492,0.4166666666666665,1.316784432183591,1.0412,pga,2026-08-05,1444,0.3753411915114492,-0.08,0.1099999999999999,-0.18,0,3,61.0,0.927536231884058,-7.188405797101449,2.75627965666014,4.314857686992291,8.0,1.0,0.2811580168752752,4.314857686992291,8.0,0.2574653114129303,4.314857686992291,8.0,3.3614657104789414,4.314857686992291,8.0,-3.238856053236696,4.314857686992291,8.0,0.0070289504218818,0.0,0.0,-0.0,2026-08-13,-0.0031667727709838,0.0044389546094962,0.0005192111415128,0.0027224890488168,-0.025607720411846,0.0147602928410363,0.2697721267756361,,0.019897263676255,-0.0044443595786558,-0.04057303434672,0.1432262197019792,0.1201713064217015,,0.3297342361526621,-0.0629331537264862,-0.0309105504587922,609,0.1507128108918864,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,-0.1611831936741721,1.0,4.867313512960179,-0.0600950511063856,-0.0844715823122553,0.0,weekly_pga_core,False,0.0814025096125031,0.0053834816268513,-0.0010825885533557,0.0275627965666014,0.0,-0.0,0.4430004354052623,2026-08-10 10:00,2026-08-10 10:00
