course_name,current_round,date_end,date_start,event_id,event_name,last_updated,multi_course,tour_x,tz_offset,am,country,dg_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,tour_rank,r1_course,r2_course,r3_teetime,r3_course,r4_teetime,r4_course,Birthday,c_exp,player_age,std_dev,skill_est,ema_8_great_shots,max_skill,sma_50_max_skill,tour_y,Date,age_squared,adj_skill_est,delta_adj_skill_est,delta_sg_putt,delta_sg_ott,dsle,consecutive_weeks_played,sample,relative_consecutive_weeks,relative_dsle,course_adjustment,putt_adj,app_adj,dd_adj,acc_adj,arg_adj,course_history_raw,comp_adj_skill_est,comp_max_skill,comp_ema_sg_adj,comp_putt,comp_ott,comp_max_skill_50,comp_6m_sg,comp_sma20_sg,pred_step2,comp_sma50_sg,comp_sma6m_sg,majors_history_raw,links_adj,comp_age,comp_relative_dsle,comp_c_exp,comp_c_adj,comp_c_hist,comp_major,comp_links,pred,r1_teetime,r2_teetime
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,1,USA,30033853,0.0,0.0,"adler, patrick",67601,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-01-01,-6.5,31,3.0,-2.5,0.0,0.0,0.0,0,0,961,-2.5,0.0,0.0,0.0,11.253623188405795,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,2.0783375020982928e-17,-0.03575,0.0,0.0,0.0,0.0,-3.85145021076486,2026-07-02 13:40,2026-07-03 08:30
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,19846,95.0,161.0,"bauchou, zach",48001,635,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-01-01,-6.5,30,3.0,-2.5,-0.1685546874999999,0.3143791794167036,0.1413793103448276,pga,2026-06-12,900,-2.5,-0.01,0.06,0.09,17.0,0.0,51.0,-0.7608695652173914,5.746376811594201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458548538790913,0.0074370298047914,0.0815615288246658,0.0006146839945076,0.0276868926621073,,,0.0176491731291084,0.3124955270258367,-0.0170111672258147,0.0263365177908024,-2.6827380117136825,0.0,0.0223660141665769,-0.0672326086956521,-0.03575,0.0,0.0,-0.0,0.0,0.2095129183301845,2026-07-02 13:40,2026-07-03 08:30
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,17606,73.0,47.0,"berger, daniel",40026,813,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1993-04-07,7.5,33,2.908486272737297,0.5579035933035302,-0.1685546874999999,1.7234642606912147,1.5714,pga,2026-06-15,1089,0.5579035933035302,-0.13,-0.12,0.09,1.0,3.0,57.0,2.2391304347826084,-10.2536231884058,0.0278560232394558,-4.773542991695937e-05,0.0494200937144932,0.033791462951498,-0.0034803391340911,-0.0518274588625272,-3.898615265918976,0.1911443764027538,0.0407706316069269,0.0819766232061774,0.0021923326593894,0.0036377937506152,,,0.0907543775623697,0.4234250826008413,-0.0140183487465391,0.0311459613349051,-25.247897482229536,0.0438507203034733,-0.0041786651757574,0.1332971014492753,0.048,0.0146244122007142,-0.0194930763295948,-0.0,0.0,0.5998535199212361,2026-07-02 07:13,2026-07-03 12:23
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,RSA,18103,68.0,100.0,"bezuidenhout, christiaan",45522,473,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1994-05-18,1.5,32,2.3,0.6199539012637691,-1.1685546875,1.2024297193622373,1.028,pga,2026-06-14,1024,0.6199539012637691,-0.0899999999999999,-0.3299999999999999,0.26,15.0,0.0,51.0,-0.7608695652173914,3.746376811594201,0.1931609452164812,-0.0224554400963224,0.022247519911028,0.1702338212636517,-0.0398859603763321,0.0630210045144561,2.1059376461852657,0.3468468865335599,,0.0234951167739943,-0.0010241582162666,-0.0602069750862882,0.2046357690690921,0.0730614951663431,,0.560664952731275,-0.023253476097839,-0.008523628050531,2.821120572308572,0.0655901361322278,0.0056339226392101,-0.0487028985507246,0.0096,0.1014094962386526,0.0105296882309263,0.0,0.0,0.6335012386501294,2026-07-02 12:56,2026-07-03 07:46
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,17639,146.0,187.0,"blair, zac",40058,202,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1990-08-20,7.5,35,2.388948969572347,-0.379655371958489,-0.1685546874999999,0.0421997069847846,-0.0438,kft,2026-06-15,1225,-0.379655371958489,0.0,0.0,0.0,1.0,3.0,57.0,2.2391304347826084,-10.2536231884058,0.1567228485369512,0.0168788049573679,0.0331616764371684,0.1853712303414879,-0.0512000536706899,-0.0274888095283831,6.735510774766269,-0.0088903068422688,0.000998285109032,0.0194344575768262,0.0079696376293788,-0.0797716201027771,,,-0.0180075319743695,-0.1131438252957332,-0.0070566432581915,0.0075427879682274,13.463974903855307,0.0,-0.0353628914015907,0.1199673913043478,0.0412499999999999,0.0744433530550518,0.0673551077476626,0.0,0.0,0.1898720268113291,2026-07-02 07:46,2026-07-03 12:56
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,24956,188.0,111.0,"blanchet, chandler",54788,187,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-02-01,-6.5,31,3.0153605019354908,-0.1084280634483687,-0.4185546874999999,0.3819243834746473,0.1024,pga,2026-06-14,961,-0.1084280634483687,-0.0499999999999999,-0.1,-0.05,15.0,0.0,50.0,-0.7608695652173914,3.746376811594201,-0.0616454710536178,0.0116233947045305,0.0143141386721421,0.0814820183166638,-0.0705305277848922,-0.0985344949620622,0.0,-0.0399523632142518,0.0089404723150791,-0.1136171798594631,0.0050718071515388,0.0209583418151047,,,-0.0151406612122808,-0.1364497096128324,0.0079048774168317,-0.0246482969538007,3.4596227908080133,0.0,0.0140332929284098,-0.0438326086956521,-0.03575,-0.0292815987504684,0.0,0.0,0.0,-0.245313917058953,2026-07-02 08:41,2026-07-03 13:51
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,13872,31.0,38.0,"bradley, keegan",33141,960,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1986-06-07,-6.5,40,2.881476878212859,1.034480503736711,-0.5435546874999999,1.4832308145433144,1.2553999999999998,pga,2026-06-15,1600,1.034480503736711,0.0,0.0,0.0,1.0,3.0,57.0,2.2391304347826084,-10.2536231884058,0.0482379348187122,-0.0142417006935666,0.0256361726799944,-0.0436649802847798,0.0302167957405345,0.0502916473765298,0.0,0.5712973062437484,,0.1381502444311312,0.0002398089605574,0.003273960565516,0.2499024751841811,0.1099373542041808,,0.9234816028073272,-0.0297618892534056,-0.0110040826438687,19.92934994148044,-0.2090680170397869,-0.1085535748847136,0.1332971014492753,-0.0416,0.0253249157798239,0.0,0.0,-0.0,1.0405036200364264,2026-07-02 12:45,2026-07-03 07:35
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,10423,0.0,0.0,"brehm, ryan",28420,45,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1986-04-05,3.5,40,2.76343917603357,-1.7354202726733552,-0.1685546874999999,0.0111701274558386,-0.2338,kft,2026-06-15,1600,-1.7354202726733552,-0.1300000000000001,0.0499999999999999,-0.03,3.0,1.0,33.0,0.2391304347826086,-8.253623188405799,-0.2144990583355527,0.033274186737531,-0.0640248904046041,-0.1185419577472634,0.0451340828898957,-0.110340479811112,-5.496300207566547,-0.7989671093638383,0.000264418358695,-0.2323453269631792,0.0150941753386075,0.0847564916144285,,,-0.3029028139569321,-1.3723276633043997,0.0541683424054495,-0.0977909675694298,-1.6601147980291562,0.0,-0.0946048731682007,0.0965673913043478,0.01925,-0.1018870527093875,-0.0549630020756654,-0.0,0.0,-1.413360326785105,2026-07-02 06:40,2026-07-03 11:50
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,29197,98.0,60.0,"brennan, michael",61522,399,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-06-01,-6.5,24,2.519798988976621,0.1950882099348181,1.0814453125,0.4625787639125214,0.201,pga,2026-06-15,576,0.1950882099348181,0.06,-0.09,-0.08,8.0,0.0,54.0,-0.7608695652173914,-3.2536231884057987,-0.2841134026974603,0.0116142281341542,-0.0066506678451971,-0.2164245174821943,0.0104540928761483,-0.0831065383803714,0.0,0.1135561064301598,0.0109423966061228,0.0638275258969274,0.0027497749616776,0.1327931478138121,,,0.05285792967601,0.4381589615148766,-0.0114979694252672,0.0076744015870558,1.3527639852096878,0.0,0.065255647968378,0.0380673913043478,-0.03575,-0.1349538662812936,0.0,0.0,0.0,0.3055224865379308,2026-07-02 07:35,2026-07-03 12:45
TPC Deere Run,1,2026-07-05,2026-07-02,30,John Deere Classic,2026-06-30 13:41:07 UTC,no,pga,-18000,0,USA,29433,45.0,27.0,"bridgeman, jacob",60004,1140,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-12-06,-0.5,26,2.9751700471665665,0.8712104866412305,0.2064453125000001,1.3061276476055252,0.9554,pga,2026-06-15,676,0.8712104866412305,0.0,0.0,0.0,1.0,5.0,67.0,4.0,-10.2536231884058,0.0003738217981617,-0.0255341783739878,0.0192615570779381,0.0388145897669771,-0.0316108885986035,-0.0005572580741621,4.461760341989793,0.4176079177494022,,0.0903588435341261,0.004317182556771,0.0546938752784165,0.1895468670307291,0.0969666595340728,,0.8568491210810028,-0.0370932122686934,-0.0184759795280048,-8.80692990356505,0.0,0.0589269671941832,0.1332971014492753,-0.0032,0.0001962564440348,0.0223088017099489,-0.0,0.0,1.009451280684262,2026-07-02 07:13,2026-07-03 12:23
