course_name,current_round,date_end,date_start,event_id,event_name,last_updated,multi_course,tour_x,tz_offset,am,country,dg_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,tour_rank,r1_course,r2_course,r3_teetime,r3_course,r4_teetime,r4_course,Birthday,c_exp,player_age,std_dev,skill_est,ema_8_great_shots,max_skill,sma_50_max_skill,tour_y,Date,age_squared,adj_skill_est,delta_adj_skill_est,delta_sg_putt,delta_sg_ott,dsle,consecutive_weeks_played,sample,relative_consecutive_weeks,relative_dsle,course_adjustment,putt_adj,app_adj,dd_adj,acc_adj,arg_adj,course_history_raw,comp_adj_skill_est,comp_max_skill,comp_ema_sg_adj,comp_putt,comp_ott,comp_max_skill_50,comp_6m_sg,comp_sma20_sg,pred_step2,comp_sma50_sg,comp_sma6m_sg,majors_history_raw,links_adj,comp_age,comp_relative_dsle,comp_c_exp,comp_c_adj,comp_c_hist,comp_major,comp_links,pred,r1_teetime,r2_teetime
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,SWE,23950,8,14.0,"aberg, ludvig",52955,923,7,0.0,0.0,0.0,0.0,0.0,0.0,1999-10-31,5.5,26,2.999594040091833,1.5707214577087898,-0.1736111111111111,1.94196489416066,1.7412,pga,2026-06-15,676,1.5707214577087898,-0.32,0.0799999999999999,-0.13,1,2,53.0,0.0,-2.2916666666666665,-0.1115093789515783,-0.0245123347602597,0.0637775808056709,-0.0794501406308627,0.0650592108191617,-0.1363836951852884,-9.272532281158536,0.8667519071788105,,0.1392876849645762,-0.0084559393963549,0.133274356270903,0.3548967400711951,0.1624097375604604,,1.6266356834154192,-0.0554024849132428,-0.0218091428452716,16.725802504326374,0.0167568055029885,0.055682824524343,0.0297916666666666,0.0352,-0.0585424239495786,-0.0463626614057926,0.0,0.0,1.5867222647267143,2026-06-25 10:00,2026-06-26 13:10
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,17606,87,50.0,"berger, daniel",40026,347,51,0.0,0.0,0.0,0.0,0.0,0.0,1993-04-07,7.5,33,2.971864592555601,0.5878608910742,0.2013888888888888,1.7234642606912147,1.5714,pga,2026-06-15,1089,0.5878608910742,-0.0999999999999999,0.02,0.0699999999999999,3,1,53.0,-1.0,-0.2916666666666665,0.2151440429033562,-0.0005447681163113,0.0543857736933108,0.0161267541235209,0.0022778705841176,0.1428984126187181,-8.188737558510596,0.3249552104523013,,-0.0508133299885758,-0.0015856564193101,-0.0012319787348441,0.3202875817527428,0.0611833927669943,,0.6229686221742643,-0.0153867455012545,-0.0063808450711592,-26.24925278798856,0.0417889047912087,-0.0080590070826301,0.0037916666666666,0.048,0.112950622524262,-0.0409436877925529,-0.0,0.0,0.74676722357264,2026-06-25 11:55,2026-06-26 08:45
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,26096,36,31.0,"bhatia, akshay",56630,696,13,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-31,1.5,24,2.987296421518044,0.8161757099399887,-0.5486111111111112,1.4612419125796994,1.0466000000000002,pga,2026-06-15,576,0.8161757099399887,-0.4100000000000001,-0.15,0.0,1,2,54.0,0.0,-2.2916666666666665,-0.140500939253638,-0.0464478924611206,0.0374673609903938,0.0160709713774802,-0.069986259362327,-0.0776051197980644,2.899727298613086,0.4561324621574401,,0.0808428533112835,-0.016030759706434,-0.0677956059010512,0.2105900022062708,0.1042959575999242,,0.7855264668722384,-0.0395086734433248,-0.0139876139656971,-1.320093680832008,-0.0236854184666835,0.0709878446138267,0.0297916666666666,0.0096,-0.0737629931081599,0.0144986364930654,-0.0,-0.0,0.7656537769238105,2026-06-25 12:30,2026-06-26 09:15
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,13872,39,38.0,"bradley, keegan",33141,1585,76,0.0,0.0,0.0,0.0,0.0,0.0,1986-06-07,25.5,40,2.908695600527996,1.0178187725484442,-0.4236111111111111,1.4832308145433144,1.2553999999999998,pga,2026-06-15,1600,1.0178187725484442,0.26,-0.3500000000000001,0.06,1,2,53.0,0.0,-2.2916666666666665,-0.1088313726332801,-0.0187054224090321,0.0235766765556406,-0.0218177444475085,0.0278897573178192,-0.1197746396501993,23.89838653586584,0.548274759545652,,0.0941401659084018,-0.0046606248216179,0.0420251850520348,0.255879489711336,0.09754974640381,,0.8912610765907677,-0.0254011575307726,-0.0094089420263007,15.629337742140432,-0.1922943733930887,-0.1071375456517756,0.0297916666666666,0.1632,-0.057136470632472,0.1194919326793292,0.0,-0.0,1.1466082053042916,2026-06-25 13:45,2026-06-26 10:30
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,29433,42,25.0,"bridgeman, jacob",60004,487,9,0.0,0.0,0.0,0.0,0.0,0.0,1999-12-06,-2.5,26,3.0185119498400765,0.8080940650992553,0.5763888888888888,1.3061276476055252,0.9528,pga,2026-06-15,676,0.8080940650992553,0.41,0.07,-0.07,1,4,63.0,2.0,-2.2916666666666665,0.0741262265476534,-0.0368104544670717,0.0264401860751063,0.0154903027643622,0.0657380701458656,0.003268122029391,-1.3095533336366891,0.4248540767786254,,0.1069464616779505,-0.0068019768596591,0.0107660231231531,0.1935503930459492,0.0877987680660264,,0.8194814212497601,-0.0392778345344262,-0.0155186260218204,-7.757038009427521,0.0,0.057164135973961,0.0297916666666666,-0.016,0.038916268937518,-0.0065477666681834,-0.0,0.0,0.8656415901857613,2026-06-25 12:50,2026-06-26 09:40
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,19483,7,15.0,"burns, sam",47504,1204,10,0.0,0.0,0.0,0.0,0.0,0.0,1996-07-23,15.5,29,2.95718117056456,1.6065067827333022,0.8263888888888888,1.795282189499898,1.426,pga,2026-06-15,841,1.6065067827333022,-0.03,-0.15,0.06,1,4,55.0,2.0,-2.2916666666666665,-0.0064585864096829,-0.0536649073394386,0.0372092199383225,-0.0447502416268231,0.0121913066900639,0.0425560359281923,-0.9756422935139408,0.8683469892998886,,0.2379227871756353,-0.025482954264658,0.0468979367644782,0.2906517064906525,0.1374417269988225,,1.5181227117413352,-0.0472741551182604,-0.0184660509931084,8.51752958070745,-0.207831586173148,0.0280847253878849,0.0297916666666666,0.0992,-0.0033907578650835,-0.0048782114675697,0.0,-0.0,1.6388454090753486,2026-06-25 13:55,2026-06-26 10:40
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,18628,372,127.0,"campbell, brian",46443,160,157,0.0,0.0,0.0,0.0,0.0,0.0,1993-05-23,-4.5,33,3.2,-1.0418105949298344,-1.1736111111111112,0.4943252169258131,0.1624,pga,2026-06-12,1089,-1.0418105949298344,-0.81,-0.38,0.1699999999999999,10,0,49.0,-2.0,6.708333333333334,0.2364361898275069,-0.0197634984800654,-0.0397367287541202,0.1513612070796189,0.1242180321746994,0.0203571778073741,0.0,-0.4590372486304851,0.0126340465311477,-0.2096520624200856,0.0049331175565627,-0.0991753427952736,,,-0.1413739695418226,-0.9310170527210324,0.0315533286558496,-0.0667485820272246,3.5335104235312222,-0.0515855071075084,-0.0041503400497011,-0.0784875,-0.0247499999999999,0.1123071901680657,0.0,0.0,-0.0,-0.9219473625529668,2026-06-25 12:10,2026-06-26 08:55
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,15466,13,37.0,"cantlay, patrick",35450,1050,42,0.0,0.0,0.0,0.0,0.0,0.0,1992-03-17,25.5,34,2.614663761924792,1.5719362525203664,-0.0486111111111111,2.3172273302816206,2.098846153846154,pga,2026-06-15,1156,1.5719362525203664,-0.1399999999999999,-0.29,-0.15,3,1,47.0,-1.0,-0.2916666666666665,-0.1541130780408743,-0.0086279576865297,0.0645673592101995,-0.0177713822450586,0.0189404214825135,-0.2112215188019989,12.48912162481906,0.8512790343841276,,0.1044981710078733,-0.0019086936469461,0.0745439073292274,0.423911233632019,0.1473402017223284,,1.515520013265627,-0.0437043786994256,-0.0185989010682839,-25.27940424666835,-0.1015068859005587,-0.0218405613952935,0.0037916666666666,0.1632,-0.080909365971459,0.0624456081240952,-0.0,-0.0,1.66404792208493,2026-06-25 09:25,2026-06-26 12:40
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,14502,46,40.0,"cauley, bud",34021,362,31,0.0,0.0,0.0,0.0,0.0,0.0,1990-03-16,4.5,36,2.520165037097303,1.021167206275909,-0.4236111111111111,1.021167206275909,0.6165999999999999,pga,2026-06-15,1296,1.021167206275909,0.35,-0.06,0.09,1,4,62.0,2.0,-2.2916666666666665,-0.1079703271096461,0.0140663696121405,0.0382012574225536,0.0150731473387342,-0.0494834318283592,-0.1258276696547153,-3.843413547788327,0.5363582893773918,,0.1173075169522248,-0.0130924035388975,0.0656718216641183,0.1256773087111755,0.0510661958797065,,0.7947601611397718,-0.0296066892650956,-0.0095031627860092,-7.030431169154502,-0.0043637765778771,-0.049118715854843,0.0297916666666666,0.0288,-0.0566844217325642,-0.0192170677389416,-0.0,-0.0,0.7774503383349327,2026-06-25 13:25,2026-06-26 10:10
TPC River Highlands,1,2026-06-28,2026-06-25,34,Travelers Championship,2026-06-23 07:31:28 UTC,no,pga,-14400,0,USA,23604,11,8.0,"clark, wyndham",51766,2269,4,0.0,0.0,0.0,0.0,0.0,0.0,1993-12-09,19.5,32,3.128010440386064,1.4274070587119767,1.2013888888888888,1.5676166184535467,1.1928,pga,2026-06-15,1024,1.4274070587119767,-0.29,0.37,0.03,1,4,55.0,2.0,-2.2916666666666665,-0.2753677877643927,-0.0183554427925016,0.0472720235516486,-0.0328684867722749,-0.1005951978943622,-0.1708206838569025,14.091976288750685,0.7702696691281644,,0.2535744457983967,-0.0409153643139935,0.0386142588533245,0.2431201651487029,0.0791978368090652,,1.283241324344757,-0.0432956559972145,-0.0175837836037418,-1.6640621544373166,0.0316307374472866,0.0002597525220524,0.0297916666666666,0.1248,-0.1445680885763061,0.0704598814437534,-0.0,0.0,1.3637247838788709,2026-06-25 14:05,2026-06-26 10:55
